ID_CORRELATIVO,ATTRITION
47411,0.2634909749031067
39861,0.26642513275146484
38898,0.01958136446774006
50927,0.012356980703771114
32969,0.25680410861968994
89661,0.25703829526901245
12197,0.0348198339343071
71520,0.06053411215543747
59759,0.3581652343273163
36743,0.04067150503396988
10736,0.08351008594036102
5106,0.3576115071773529
44506,0.07555734366178513
47767,0.2689943015575409
74686,0.09384685754776001
63023,0.017734039574861526
13584,0.5017858147621155
317,0.029552236199378967
62570,0.03326226398348808
68244,0.020994974300265312
72881,0.06746736913919449
18280,0.006887856870889664
70682,0.013319820165634155
79902,0.14287784695625305
35073,0.05325724929571152
84331,0.06536999344825745
70921,0.015981707721948624
82245,0.22476454079151154
17714,0.03369056433439255
13993,0.011150188744068146
658,0.5917873382568359
33916,0.17396089434623718
92737,0.17558889091014862
22844,0.0625915452837944
93339,0.22364139556884766
29572,0.005597274284809828
24751,0.7176302075386047
37862,0.015060500241816044
26676,0.07615222036838531
8675,0.07369843125343323
64245,0.16285544633865356
57248,0.6418161988258362
3531,0.0046999710611999035
9834,0.026656799018383026
74246,0.02269088849425316
56683,0.013354727067053318
16847,0.08255845308303833
96617,0.2157675176858902
94167,0.011071909219026566
42800,0.351658433675766
70106,0.09138845652341843
42486,0.15809306502342224
78076,0.06826372444629669
85819,0.4945935308933258
15786,0.18774133920669556
61483,0.004701232071965933
25630,0.03518063202500343
22501,0.026740606874227524
92447,0.04688503220677376
13795,0.021315181627869606
57101,0.0442737452685833
55077,0.027019577100872993
47600,0.30280229449272156
5924,0.6556510329246521
34900,0.07411033660173416
91990,0.1545315384864807
50268,0.22197167575359344
66401,0.15872134268283844
18014,0.006940889172255993
20006,0.08069729059934616
55391,0.29787346720695496
40304,0.7934204936027527
12832,0.22160759568214417
41746,0.035916976630687714
69384,0.12887781858444214
56225,0.37421226501464844
46522,0.012717864476144314
59922,0.0383421964943409
48609,0.06931807845830917
77235,0.536955714225769
8082,0.050776705145835876
65539,0.010100107640028
39769,0.15797722339630127
96098,0.05922698602080345
86925,0.7225870490074158
53370,0.2739047110080719
60773,0.06670558452606201
47138,0.14715534448623657
44098,0.018435103818774223
61301,0.03137361258268356
38956,0.05510260537266731
7585,0.38815203309059143
14240,0.04552837833762169
49732,0.011532220058143139
48849,0.03089069575071335
72202,0.08857259899377823
14480,0.06229788064956665
33035,0.009204541333019733
43985,0.1636645495891571
85217,0.010133740492165089
8121,0.25072887539863586
95484,0.061992302536964417
57781,0.022534115239977837
85281,0.011107395403087139
71928,0.130904421210289
79044,0.005675069056451321
54020,0.42417290806770325
46617,0.013771886005997658
3924,0.37922853231430054
76379,0.10451937466859818
62379,0.03893859684467316
80390,0.1433190405368805
95214,0.009145946241915226
24624,0.543290913105011
89328,0.014636286534368992
85616,0.22649264335632324
84393,0.30120500922203064
63954,0.18384753167629242
20998,0.1662941575050354
42995,0.00921708345413208
67212,0.21841204166412354
95562,0.041161950677633286
1869,0.05881993845105171
81929,0.0705154687166214
72552,0.35176005959510803
34425,0.009807117283344269
83123,0.30825328826904297
90228,0.06993062794208527
27741,0.07265712320804596
53991,0.020807750523090363
15167,0.023818669840693474
29006,0.007836527191102505
86461,0.05021800100803375
22615,0.41617029905319214
90108,0.06470995396375656
12561,0.16095076501369476
18306,0.6064395904541016
78913,0.41301003098487854
38785,0.04875703155994415
13919,0.011886918917298317
59619,0.04047929868102074
17801,0.06056495010852814
11683,0.0458080992102623
50393,0.4093255400657654
1414,0.11319592595100403
49705,0.059788528829813004
11495,0.08111771941184998
74515,0.07260537892580032
87870,0.18011224269866943
18347,0.022395869717001915
3854,0.361319899559021
19733,0.23325714468955994
44194,0.07154834270477295
80652,0.23179645836353302
22356,0.019230449572205544
56887,0.01835585944354534
54654,0.0819927230477333
81154,0.03871863707900047
60139,0.038881056010723114
49481,0.20342302322387695
13027,0.018052833154797554
6073,0.027922211214900017
21221,0.0270170159637928
78849,0.011182622984051704
98453,0.03566838055849075
43204,0.8591541051864624
49495,0.07375208288431168
50040,0.15640948712825775
62238,0.46109965443611145
96941,0.15492470562458038
51613,0.23068274557590485
28840,0.056622639298439026
88334,0.45283955335617065
40679,0.8003107905387878
91906,0.06952609121799469
61997,0.4763820171356201
96234,0.06086345762014389
35191,0.0682678371667862
99214,0.0056806630454957485
94474,0.032819394022226334
70794,0.08372867852449417
96104,0.00961330533027649
63209,0.008956058882176876
78212,0.9392000436782837
9699,0.1667613834142685
