ID_CORRELATIVO,ATTRITION
47411,0.17976135993852013
39861,0.38308489440367316
38898,0.02303459574592563
50927,0.024908571405445095
32969,0.2940609319012754
89661,0.19259573163427365
12197,0.07432813836586918
71520,0.020672308522486426
59759,0.6202468776923926
36743,0.08263234774910119
10736,0.06620058768498625
5106,0.5315063219184551
44506,0.12740599523910032
47767,0.2664932833807478
74686,0.9549259394614048
63023,0.015424614298956028
13584,0.5210524064858992
317,0.04750850299510292
62570,0.048927393517240084
68244,0.01851523458118096
72881,0.14859653948881818
18280,0.006590728929877089
70682,0.023238924974219168
79902,0.16135332337053823
35073,0.052087163730669725
84331,0.0989523961381233
70921,0.02272926852208072
82245,0.28214512302652855
17714,0.03538972240000743
13993,0.00898800430853306
658,0.6314483466711563
33916,0.1421038018285575
92737,0.21211617007151495
22844,0.07146290824480923
93339,0.2568082423305875
29572,0.009696909181591794
24751,0.7351094187191736
37862,0.051674813568497104
26676,0.15884107159137975
8675,0.06585494253425304
64245,0.13062280840259924
57248,0.41027553854225296
3531,0.010973611978194285
9834,0.03043821356098408
74246,0.07671932289034394
56683,0.023869631287449723
16847,0.14281478261905703
96617,0.1564531638758082
94167,0.04025519612029792
42800,0.4001786084639422
70106,0.12344289085975298
42486,0.18990636057470545
78076,0.09410798721544048
85819,0.45160966535116104
15786,0.11268593658132228
61483,0.009067547585931392
25630,0.02282449548067748
22501,0.01841336503495521
92447,0.18284667734638332
13795,0.021582291772943615
57101,0.04886159211165566
55077,0.04424509717917911
47600,0.19772607595481453
5924,0.6240834357795665
34900,0.0857621830036282
91990,0.15895156949912034
50268,0.14925091450781455
66401,0.20867475620797804
18014,0.00829328927432428
20006,0.04773509418980354
55391,0.33169467488932947
40304,0.40180219562072667
12832,0.24247431655719456
41746,0.039415770571593865
69384,0.1780573479889783
56225,0.4471364209962619
46522,0.011144694188514036
59922,0.033144747115386765
48609,0.07235142643415406
77235,0.4851499637926024
8082,0.07272526786256413
65539,0.01721336514825207
39769,0.11414201903605825
96098,0.049866318488989314
86925,0.7275731229943052
53370,0.2576789145670039
60773,0.0805821734360527
47138,0.2591635139895028
44098,0.01139817809464131
61301,0.0244879205241113
38956,0.07627848355439616
7585,0.38080917371565337
14240,0.03793975415834712
49732,0.019357531559326787
48849,0.027700581512218273
72202,0.10257592455374759
14480,0.11100447831222027
33035,0.009751378413547711
43985,0.22393135640337344
85217,0.02503982341152647
8121,0.1865975917415972
95484,0.05929430525486576
57781,0.04639548738624383
85281,0.01829345206149874
71928,0.07257577531419832
79044,0.014722171119883736
54020,0.4128168533294211
46617,0.037188866283763604
3924,0.594742156770517
76379,0.04526898784766803
62379,0.09693560653705043
80390,0.23632039416282674
95214,0.013536201676276
24624,0.45359572953950456
89328,0.012426156910809883
85616,0.13513501861195848
84393,0.25832206369054184
63954,0.20130317639099674
20998,0.23404029726032416
42995,0.006187240515716894
67212,0.23963107431724942
95562,0.049593104189406656
1869,0.05312003624894659
81929,0.03201356925875816
72552,0.1120953121741441
34425,0.014329389283933671
83123,0.22055359125018542
90228,0.11255629057021801
27741,0.10578313861391012
53991,0.017964064734524894
15167,0.043286438410252245
29006,0.011253280025566375
86461,0.07465923197058619
22615,0.28276136541955255
90108,0.057801282525530136
12561,0.2563825132143182
18306,0.2997743003872244
78913,0.41625314301032157
38785,0.057343453553462674
13919,0.02286476125261401
59619,0.02111514096490942
17801,0.05761598227009654
11683,0.033205873887985245
50393,0.3622793637396302
1414,0.19417942737098923
49705,0.07903896550762339
11495,0.14852490308668023
74515,0.05190872458441883
87870,0.11992573846712537
18347,0.03518895470927466
3854,0.3658253973467616
19733,0.19410309817614013
44194,0.05766699789274233
80652,0.20866497743438794
22356,0.05173505511940402
56887,0.03695176987095526
54654,0.028602346311396805
81154,0.0902624468433148
60139,0.028676871644655877
49481,0.23732022425187468
13027,0.044901070473646644
6073,0.0519871121221347
21221,0.0450956172335776
78849,0.012280232509363538
98453,0.0802519727342061
43204,0.7192310471259753
49495,0.07117840842195011
50040,0.10104737584938092
62238,0.4630690780917987
96941,0.13342828254167205
51613,0.2595233761291403
28840,0.08935919691672065
88334,0.47386535891184434
40679,0.7248285005723523
91906,0.08183208181853686
61997,0.389279901496131
96234,0.04278314963764774
35191,0.079245052817471
99214,0.003811452795021516
94474,0.06248939813338616
70794,0.07434921011600179
96104,0.007614522909612926
63209,0.021808194929063923
78212,0.7042133836370967
9699,0.1527227574886842
89800,0.01842646267270415
52248,0.15734819407488984
48960,0.014940696002034994
77980,0.5372573016072697
58769,0.28987821050376883
74585,0.016154477481325286
33294,0.021980730772847606
93240,0.2053045170474848
27238,0.27549056821144885
2569,0.6472766406976167
51644,0.04755640516664998
48318,0.03398412605160324
9421,0.19023023998923216
77916,0.056461795387627176
11814,0.18410764692295112
61073,0.1583594747556333
64158,0.0065406005217375504
2805,0.02130455339157153
72093,0.28805590459350977
48104,0.137492789473602
20668,0.28845136713045627
68085,0.059454585517815496
63923,0.014171139123234491
53517,0.13262717710024652
3104,0.4413440842149341
99805,0.25074611947513165
39359,0.2880069698786346
18783,0.012616909892982845
15511,0.3852006386468427
77153,0.032907460567362545
45019,0.3251636892539726
85462,0.020213460091822347
96718,0.06791355908660515
34821,0.5678957449618841
22810,0.12310702489307009
93544,0.1253692078321459
35535,0.08827136501185384
65259,0.7398077440187955
75047,0.019789950724278596
58877,0.06590550919123961
64070,0.21264195632361893
41996,0.10664162273862508
71713,0.1257003688865819
38718,0.04563808995826326
17155,0.46859242295199904
24713,0.06133608303669501
62892,0.03535549857228248
29011,0.09828672942666919
6645,0.02131993848891337
41304,0.0454716412219311
58739,0.10068721438710462
23285,0.03650783879911713
48191,0.09446787758652014
97795,0.034785021460635696
6696,0.3356533810177255
64069,0.10334345855000583
82691,0.40949968225398314
18615,0.19646799197247028
62684,0.4022485072654998
9287,0.08027852341476302
6874,0.058732383688342465
22369,0.14750556731006825
92953,0.03331476978425618
84842,0.006483790236547846
28468,0.13805605384122757
30792,0.2686988341917053
13171,0.5010510605147006
17252,0.1832824440228508
40297,0.031655883459707886
98009,0.04761503992043574
15527,0.018091111880130305
7383,0.20654979158678358
5269,0.12169198929183582
31169,0.022266436681551233
23713,0.5203392798581888
93782,0.21394772814782584
33652,0.10899588441097091
50852,0.06243442704204894
62065,0.008737058069200306
58026,0.018946848548687594
75285,0.06834180027746686
14705,0.21513251417486862
47071,0.024874921184260483
37161,0.0977597422269741
77239,0.02033296872458773
24989,0.015389124312492312
