ID_CORRELATIVO,KNN1024_standard
47411.0,0.0107421875
39861.0,0.3203125
38898.0,0.2666015625
50927.0,0.1064453125
32969.0,0.2177734375
89661.0,0.166015625
12197.0,0.0791015625
71520.0,0.1103515625
59759.0,0.380859375
36743.0,0.029296875
10736.0,0.123046875
5106.0,0.0712890625
44506.0,0.021484375
47767.0,0.1025390625
74686.0,0.1337890625
63023.0,0.22265625
13584.0,0.2373046875
317.0,0.166015625
62570.0,0.0595703125
68244.0,0.0595703125
72881.0,0.244140625
18280.0,0.501953125
70682.0,0.1982421875
79902.0,0.2607421875
35073.0,0.0205078125
84331.0,0.3642578125
70921.0,0.0205078125
82245.0,0.1943359375
17714.0,0.5322265625
13993.0,0.2080078125
658.0,0.0322265625
33916.0,0.0244140625
92737.0,0.234375
22844.0,0.0927734375
93339.0,0.080078125
29572.0,0.1201171875
24751.0,0.12890625
37862.0,0.2216796875
26676.0,0.0908203125
8675.0,0.255859375
64245.0,0.083984375
57248.0,0.234375
3531.0,0.1982421875
9834.0,0.345703125
74246.0,0.1298828125
56683.0,0.0849609375
16847.0,0.5498046875
96617.0,0.1865234375
94167.0,0.060546875
42800.0,0.220703125
70106.0,0.2958984375
42486.0,0.0234375
78076.0,0.0732421875
85819.0,0.0693359375
15786.0,0.02734375
61483.0,0.0712890625
25630.0,0.29296875
22501.0,0.087890625
92447.0,0.0869140625
13795.0,0.0908203125
57101.0,0.203125
55077.0,0.0830078125
47600.0,0.009765625
5924.0,0.0478515625
34900.0,0.611328125
91990.0,0.0927734375
50268.0,0.080078125
66401.0,0.0849609375
18014.0,0.2080078125
20006.0,0.1728515625
55391.0,0.123046875
40304.0,0.021484375
12832.0,0.208984375
41746.0,0.3427734375
69384.0,0.021484375
56225.0,0.013671875
46522.0,0.1796875
59922.0,0.255859375
48609.0,0.0205078125
77235.0,0.2275390625
8082.0,0.0498046875
65539.0,0.03515625
39769.0,0.1572265625
96098.0,0.1982421875
86925.0,0.087890625
53370.0,0.2197265625
60773.0,0.15625
47138.0,0.0830078125
44098.0,0.0224609375
61301.0,0.283203125
38956.0,0.1376953125
7585.0,0.3447265625
14240.0,0.0087890625
49732.0,0.220703125
48849.0,0.08984375
72202.0,0.1533203125
14480.0,0.6484375
33035.0,0.07421875
43985.0,0.068359375
85217.0,0.4765625
8121.0,0.08984375
95484.0,0.1220703125
57781.0,0.05078125
85281.0,0.1435546875
71928.0,0.2490234375
79044.0,0.259765625
54020.0,0.0546875
46617.0,0.1982421875
3924.0,0.2724609375
76379.0,0.2080078125
62379.0,0.2529296875
80390.0,0.2216796875
95214.0,0.158203125
24624.0,0.1025390625
89328.0,0.2978515625
85616.0,0.19921875
84393.0,0.107421875
63954.0,0.220703125
20998.0,0.0107421875
42995.0,0.2529296875
67212.0,0.0625
95562.0,0.162109375
1869.0,0.12890625
81929.0,0.0927734375
72552.0,0.0625
34425.0,0.0751953125
83123.0,0.2998046875
90228.0,0.169921875
27741.0,0.23828125
53991.0,0.3134765625
15167.0,0.0791015625
29006.0,0.2705078125
86461.0,0.083984375
22615.0,0.0732421875
90108.0,0.0966796875
12561.0,0.0126953125
18306.0,0.107421875
78913.0,0.0927734375
38785.0,0.173828125
13919.0,0.029296875
59619.0,0.0927734375
17801.0,0.2939453125
11683.0,0.2197265625
50393.0,0.1748046875
1414.0,0.06640625
49705.0,0.099609375
11495.0,0.0234375
74515.0,0.236328125
87870.0,0.2138671875
18347.0,0.0322265625
3854.0,0.140625
19733.0,0.1103515625
44194.0,0.0595703125
80652.0,0.08984375
22356.0,0.3505859375
56887.0,0.1240234375
54654.0,0.4677734375
81154.0,0.416015625
60139.0,0.07421875
49481.0,0.3173828125
13027.0,0.2333984375
6073.0,0.095703125
21221.0,0.0341796875
78849.0,0.03515625
98453.0,0.1015625
43204.0,0.0888671875
49495.0,0.1162109375
50040.0,0.1494140625
62238.0,0.25390625
96941.0,0.1005859375
51613.0,0.12109375
28840.0,0.0615234375
88334.0,0.2333984375
40679.0,0.2080078125
91906.0,0.3330078125
61997.0,0.0693359375
96234.0,0.2099609375
35191.0,0.1640625
99214.0,0.0625
94474.0,0.08203125
70794.0,0.0107421875
96104.0,0.2109375
63209.0,0.1015625
78212.0,0.1875
9699.0,0.3369140625
89800.0,0.1513671875
52248.0,0.2041015625
48960.0,0.181640625
77980.0,0.203125
58769.0,0.2470703125
74585.0,0.056640625
33294.0,0.091796875
93240.0,0.03515625
27238.0,0.2197265625
2569.0,0.078125
51644.0,0.103515625
48318.0,0.0859375
9421.0,0.09375
77916.0,0.0361328125
11814.0,0.0068359375
61073.0,0.166015625
64158.0,0.087890625
2805.0,0.26953125
72093.0,0.314453125
48104.0,0.216796875
20668.0,0.2646484375
68085.0,0.2626953125
63923.0,0.1171875
53517.0,0.103515625
3104.0,0.107421875
99805.0,0.1064453125
39359.0,0.2177734375
18783.0,0.1083984375
15511.0,0.0224609375
77153.0,0.162109375
45019.0,0.0576171875
85462.0,0.3212890625
96718.0,0.0439453125
34821.0,0.0771484375
22810.0,0.140625
93544.0,0.0966796875
35535.0,0.275390625
65259.0,0.2958984375
75047.0,0.0927734375
58877.0,0.1435546875
64070.0,0.2685546875
41996.0,0.23046875
71713.0,0.025390625
38718.0,0.6083984375
17155.0,0.12109375
24713.0,0.224609375
62892.0,0.205078125
29011.0,0.1484375
6645.0,0.2021484375
41304.0,0.0947265625
58739.0,0.103515625
23285.0,0.1689453125
48191.0,0.18359375
97795.0,0.0107421875
6696.0,0.2978515625
64069.0,0.0625
82691.0,0.259765625
18615.0,0.1474609375
62684.0,0.0400390625
9287.0,0.3427734375
6874.0,0.0693359375
22369.0,0.103515625
92953.0,0.2919921875
84842.0,0.0625
28468.0,0.13671875
30792.0,0.01171875
13171.0,0.2705078125
17252.0,0.0068359375
40297.0,0.2958984375
