ID_CORRELATIVO,KNN8_standard
47411.0,0.0
39861.0,0.125
38898.0,0.0
50927.0,0.125
32969.0,0.0
89661.0,0.0
12197.0,0.0
71520.0,0.0
59759.0,0.625
36743.0,0.125
10736.0,0.0
5106.0,0.0
44506.0,0.0
47767.0,0.125
74686.0,0.0
63023.0,0.0
13584.0,0.125
317.0,0.0
62570.0,0.0
68244.0,0.0
72881.0,0.375
18280.0,1.0
70682.0,0.125
79902.0,0.0
35073.0,0.0
84331.0,0.125
70921.0,0.0
82245.0,0.125
17714.0,0.5
13993.0,0.375
658.0,0.0
33916.0,0.0
92737.0,0.25
22844.0,0.0
93339.0,0.0
29572.0,0.0
24751.0,0.0
37862.0,0.25
26676.0,0.125
8675.0,0.375
64245.0,0.125
57248.0,0.625
3531.0,0.125
9834.0,0.625
74246.0,0.375
56683.0,0.375
16847.0,1.0
96617.0,0.25
94167.0,0.125
42800.0,0.0
70106.0,0.25
42486.0,0.0
78076.0,0.0
85819.0,0.0
15786.0,0.0
61483.0,0.0
25630.0,0.125
22501.0,0.0
92447.0,0.0
13795.0,0.0
57101.0,0.125
55077.0,0.0
47600.0,0.0
5924.0,0.0
34900.0,0.625
91990.0,0.125
50268.0,0.125
66401.0,0.0
18014.0,0.125
20006.0,0.0
55391.0,0.25
40304.0,0.0
12832.0,0.125
41746.0,0.125
69384.0,0.0
56225.0,0.0
46522.0,0.0
59922.0,0.625
48609.0,0.0
77235.0,0.375
8082.0,0.0
65539.0,0.0
39769.0,0.25
96098.0,0.125
86925.0,0.125
53370.0,0.375
60773.0,0.25
47138.0,0.0
44098.0,0.0
61301.0,0.125
38956.0,0.0
7585.0,0.5
14240.0,0.0
49732.0,0.0
48849.0,0.25
72202.0,0.25
14480.0,1.0
33035.0,0.125
43985.0,0.0
85217.0,1.0
8121.0,0.0
95484.0,0.0
57781.0,0.0
85281.0,0.25
71928.0,0.0
79044.0,0.25
54020.0,0.125
46617.0,0.25
3924.0,0.125
76379.0,0.875
62379.0,0.0
80390.0,0.0
95214.0,0.125
24624.0,0.125
89328.0,0.75
85616.0,0.125
84393.0,0.25
63954.0,0.0
20998.0,0.0
42995.0,0.25
67212.0,0.0
95562.0,0.0
1869.0,0.375
81929.0,0.0
72552.0,0.0
34425.0,0.25
83123.0,0.25
90228.0,0.0
27741.0,0.5
53991.0,0.875
15167.0,0.0
29006.0,0.5
86461.0,0.125
22615.0,0.125
90108.0,0.0
12561.0,0.0
18306.0,0.0
78913.0,0.0
38785.0,0.0
13919.0,0.0
59619.0,0.125
17801.0,0.625
11683.0,0.0
50393.0,0.375
1414.0,0.0
49705.0,0.125
11495.0,0.0
74515.0,0.0
87870.0,0.25
18347.0,0.0
3854.0,0.25
19733.0,0.0
44194.0,0.0
80652.0,0.125
22356.0,0.375
56887.0,0.0
54654.0,0.75
81154.0,0.875
60139.0,0.0
49481.0,0.625
13027.0,0.125
6073.0,0.25
21221.0,0.0
78849.0,0.0
98453.0,0.125
43204.0,0.0
49495.0,0.125
50040.0,0.0
62238.0,0.25
96941.0,0.0
51613.0,0.125
28840.0,0.0
88334.0,0.0
40679.0,0.25
91906.0,0.625
61997.0,0.0
96234.0,0.375
35191.0,0.25
99214.0,0.0
94474.0,0.25
70794.0,0.0
96104.0,0.375
63209.0,0.125
78212.0,0.125
9699.0,0.375
89800.0,0.375
52248.0,0.125
48960.0,0.0
77980.0,0.375
58769.0,0.125
74585.0,0.0
33294.0,0.0
93240.0,0.0
27238.0,0.0
2569.0,0.125
51644.0,0.0
48318.0,0.0
9421.0,0.25
77916.0,0.0
11814.0,0.0
61073.0,0.125
64158.0,0.125
2805.0,0.75
72093.0,0.75
48104.0,0.25
20668.0,0.5
68085.0,0.875
63923.0,0.125
53517.0,0.125
3104.0,0.0
99805.0,0.0
39359.0,0.0
18783.0,0.0
15511.0,0.0
77153.0,0.125
45019.0,0.0
85462.0,0.875
96718.0,0.0
34821.0,0.0
22810.0,0.0
93544.0,0.0
35535.0,0.25
65259.0,0.5
75047.0,0.125
58877.0,0.375
64070.0,0.75
41996.0,0.0
71713.0,0.0
38718.0,0.875
17155.0,0.375
24713.0,0.5
62892.0,0.125
29011.0,0.25
6645.0,0.625
41304.0,0.125
58739.0,0.125
23285.0,0.625
48191.0,0.375
97795.0,0.0
6696.0,0.0
64069.0,0.125
82691.0,0.375
18615.0,0.0
62684.0,0.0
9287.0,0.25
6874.0,0.0
22369.0,0.25
92953.0,0.75
84842.0,0.0
28468.0,0.125
30792.0,0.0
13171.0,0.375
17252.0,0.0
40297.0,0.5
98009.0,0.0
15527.0,0.0
7383.0,0.125
5269.0,0.0
31169.0,0.125
23713.0,0.375
93782.0,0.375
33652.0,0.875
50852.0,0.0
62065.0,0.125
58026.0,0.125
75285.0,0.375
14705.0,0.0
47071.0,0.25
37161.0,0.25
77239.0,0.125
24989.0,0.25
90966.0,0.125
76360.0,0.5
94753.0,0.0
84592.0,0.0
67471.0,0.0
41794.0,0.0
31485.0,0.0
91545.0,0.0
53221.0,0.75
8201.0,0.0
60467.0,0.75
68016.0,0.875
38784.0,0.25
55226.0,0.125
65209.0,0.625
75408.0,0.0
85243.0,0.0
79788.0,0.0
61994.0,0.0
79195.0,0.0
46240.0,0.0
22216.0,0.0
70954.0,0.25
84807.0,0.0
46536.0,0.125
36753.0,0.125
97859.0,0.125
23760.0,0.0
85723.0,0.0
64710.0,0.375
27733.0,0.125
81034.0,0.5
12401.0,0.0
62556.0,0.125
93553.0,0.125
95020.0,0.0
89411.0,0.25
49025.0,0.125
175.0,0.0
41587.0,0.125
95452.0,0.25
66833.0,0.0
35540.0,0.0
27054.0,0.25
73979.0,0.25
86206.0,0.125
44847.0,0.0
3840.0,0.0
61419.0,0.125
41064.0,0.0
3234.0,0.0
48912.0,0.125
14659.0,0.125
95329.0,0.125
48199.0,0.375
57661.0,0.0
91561.0,0.25
98545.0,0.0
64053.0,0.625
44127.0,0.375
19986.0,0.0
50281.0,0.125
23864.0,0.375
10807.0,0.125
46633.0,0.125
22081.0,0.875
58024.0,0.375
43243.0,0.0
87491.0,0.0
8098.0,0.0
15691.0,0.0
92195.0,0.125
89981.0,0.0
61666.0,0.0
59887.0,0.25
72746.0,0.125
97844.0,0.375
66080.0,0.5
35864.0,0.125
91618.0,0.125
63875.0,0.25
12653.0,0.125
82407.0,0.5
60272.0,0.125
45986.0,0.25
40088.0,0.0
30671.0,0.125
47115.0,0.0
87106.0,0.25
18985.0,0.0
78531.0,0.375
99309.0,0.875
30856.0,0.125
57429.0,0.0
90844.0,0.125
61193.0,0.0
61960.0,0.0
27310.0,0.0
85688.0,0.0
13849.0,0.0
20923.0,0.75
81184.0,0.0
92660.0,0.25
52780.0,0.0
58352.0,0.0
84217.0,1.0
18894.0,0.0
2060.0,0.0
49450.0,0.125
16422.0,0.5
63949.0,0.25
14806.0,0.0
54228.0,0.0
47189.0,0.125
52562.0,0.625
87245.0,0.5
37544.0,0.375
30325.0,0.125
27069.0,0.125
65802.0,0.0
64416.0,0.125
22027.0,0.0
65273.0,0.0
28436.0,0.75
61160.0,0.0
32883.0,0.0
64263.0,0.0
3036.0,0.125
1394.0,0.0
15909.0,0.125
33028.0,0.25
94431.0,0.75
54780.0,0.375
43674.0,0.0
73620.0,0.0
75024.0,0.875
98242.0,0.25
8382.0,0.75
9870.0,0.375
77482.0,0.125
93661.0,0.125
61203.0,0.125
65157.0,0.0
6978.0,0.0
17470.0,0.0
53031.0,0.25
37506.0,0.125
5012.0,0.5
2994.0,0.25
17970.0,0.0
78783.0,0.125
20016.0,0.25
12503.0,0.125
61154.0,0.0
12861.0,0.125
67373.0,0.125
48455.0,0.0
6505.0,0.125
61490.0,0.0
54247.0,0.25
5795.0,0.0
28306.0,0.125
85714.0,0.0
82657.0,0.0
44030.0,0.0
65255.0,0.5
64927.0,0.0
75324.0,0.0
6857.0,0.375
11287.0,0.5
35241.0,0.0
34242.0,0.0
69085.0,0.0
71311.0,0.0
36269.0,0.125
14738.0,0.375
549.0,0.0
3479.0,0.0
80866.0,0.75
92323.0,0.125
43887.0,0.0
85023.0,0.125
97922.0,0.0
16440.0,0.75
69117.0,0.75
25539.0,0.0
12828.0,0.0
89828.0,0.0
25600.0,0.0
24291.0,0.0
63983.0,0.75
67518.0,0.0
82104.0,0.5
29260.0,0.0
40004.0,0.0
65199.0,0.375
76117.0,0.125
93827.0,0.25
29395.0,0.25
86252.0,0.375
40938.0,0.25
24209.0,0.0
24037.0,0.0
80880.0,0.0
33040.0,0.5
52215.0,0.0
38125.0,0.5
13173.0,0.0
65774.0,0.0
16691.0,0.125
71372.0,0.0
33821.0,0.0
90285.0,0.0
8425.0,0.0
36687.0,0.125
78613.0,0.375
23269.0,0.0
65699.0,0.0
99079.0,0.0
45348.0,0.0
40929.0,0.125
3792.0,0.375
46357.0,0.125
62600.0,0.375
23863.0,0.0
77937.0,0.0
335.0,0.0
60070.0,0.0
13973.0,0.25
45656.0,0.25
18176.0,0.0
5930.0,0.25
86954.0,0.0
64225.0,0.0
72124.0,0.0
2108.0,0.0
44109.0,0.25
16923.0,0.0
70941.0,0.0
83294.0,0.25
78522.0,0.0
95018.0,0.125
96818.0,0.125
27237.0,0.0
84772.0,0.25
41563.0,0.25
73476.0,0.0
72352.0,0.0
79414.0,0.375
60076.0,0.0
80745.0,0.0
86202.0,0.0
16667.0,0.25
61215.0,0.0
3297.0,0.0
3700.0,0.0
70352.0,0.125
72752.0,0.25
16377.0,0.25
455.0,0.0
16803.0,0.0
45698.0,0.125
13350.0,0.5
76081.0,0.25
77878.0,0.125
72854.0,0.0
36377.0,0.0
64828.0,0.0
5048.0,0.0
20341.0,0.25
93214.0,0.0
70114.0,0.0
22778.0,0.125
24111.0,0.375
91002.0,0.5
41036.0,0.0
84784.0,0.75
77981.0,0.125
62877.0,0.25
75883.0,0.0
65815.0,0.0
9256.0,0.5
43407.0,0.75
2531.0,0.375
27887.0,0.0
12062.0,0.0
20044.0,0.75
65756.0,0.25
93096.0,0.0
22795.0,0.125
87212.0,0.0
35969.0,0.0
16574.0,0.625
86765.0,0.25
15941.0,0.0
90109.0,0.75
48087.0,0.0
58303.0,0.0
94111.0,0.375
58882.0,0.25
68501.0,0.375
15523.0,0.0
32550.0,0.125
66142.0,0.25
34097.0,0.0
65169.0,0.25
97085.0,0.125
56165.0,0.375
86685.0,0.0
70155.0,0.0
94728.0,0.375
18780.0,0.25
94486.0,0.125
39723.0,0.125
53398.0,0.0
49177.0,0.0
61923.0,0.25
72622.0,0.625
78582.0,0.0
55627.0,0.0
52808.0,0.625
26623.0,0.0
68723.0,0.0
15319.0,0.0
33747.0,0.0
73915.0,0.25
92776.0,0.125
49883.0,0.0
98556.0,0.0
88865.0,0.125
97115.0,0.125
54132.0,0.25
9554.0,0.25
70701.0,0.0
5627.0,0.0
80129.0,0.0
8134.0,0.25
69401.0,0.125
27103.0,0.375
30747.0,0.25
83422.0,0.0
3842.0,0.0
2394.0,0.125
6597.0,0.25
11139.0,0.0
57217.0,0.0
3953.0,0.25
79429.0,0.375
60795.0,0.0
56610.0,0.25
81632.0,0.75
69638.0,0.125
86896.0,0.375
75514.0,0.25
66956.0,0.25
70023.0,0.0
14775.0,0.125
63656.0,0.25
86171.0,0.0
53818.0,0.0
75659.0,0.0
60135.0,0.0
3003.0,0.125
62748.0,0.125
48871.0,0.625
68081.0,0.0
10715.0,0.25
18278.0,0.5
11112.0,0.0
10680.0,0.375
39089.0,0.125
92019.0,0.0
23820.0,0.625
28533.0,0.125
61946.0,0.0
68786.0,0.25
50374.0,0.125
32563.0,0.0
91650.0,0.0
54629.0,0.0
38213.0,0.125
23419.0,0.0
5647.0,0.125
25369.0,0.125
61117.0,0.125
90892.0,0.25
56964.0,0.0
73556.0,0.125
21316.0,0.625
57187.0,0.125
50543.0,0.0
92908.0,0.0
76663.0,0.0
50791.0,0.0
42964.0,0.25
36473.0,0.0
41795.0,0.0
3005.0,0.125
92387.0,0.0
90232.0,0.0
87360.0,0.0
72062.0,0.0
29388.0,0.125
90178.0,0.0
1090.0,0.125
22898.0,0.0
994.0,0.75
74120.0,0.0
82594.0,0.0
45211.0,0.25
83526.0,0.25
77504.0,0.125
77357.0,0.25
94837.0,0.125
75345.0,0.0
33825.0,0.0
67688.0,0.0
43567.0,0.0
90096.0,0.0
84103.0,0.0
89217.0,0.0
11035.0,0.125
73782.0,0.0
61029.0,0.0
22253.0,0.125
71770.0,0.0
14851.0,0.375
48543.0,0.0
53375.0,0.75
9239.0,0.125
50910.0,0.125
7752.0,1.0
14390.0,0.125
38461.0,0.0
29014.0,0.125
17962.0,0.125
56755.0,0.0
82489.0,0.25
61481.0,0.0
21066.0,0.0
38231.0,0.0
76306.0,0.125
32221.0,0.75
86030.0,0.0
76070.0,0.0
81782.0,0.0
43513.0,0.0
46218.0,0.25
41215.0,0.125
88994.0,0.125
83879.0,0.0
55133.0,0.125
97682.0,0.125
2168.0,0.0
32212.0,0.125
73618.0,0.0
10805.0,0.25
48944.0,0.25
37538.0,0.0
69219.0,0.0
99284.0,0.0
17593.0,0.125
83733.0,0.125
3224.0,0.0
19283.0,0.75
18719.0,0.0
96329.0,0.0
47823.0,0.375
16869.0,0.0
60538.0,0.375
49291.0,0.375
71079.0,0.0
25632.0,0.0
62251.0,0.375
72780.0,0.125
13003.0,0.25
40002.0,0.125
98765.0,0.0
86688.0,0.25
58320.0,0.25
84383.0,0.125
76245.0,0.625
93031.0,0.125
54534.0,0.0
58723.0,0.125
36529.0,0.5
77541.0,0.25
49677.0,0.25
76734.0,0.0
99838.0,0.0
1529.0,1.0
30528.0,0.0
11220.0,0.0
93804.0,0.0
58259.0,0.0
20339.0,0.0
42577.0,0.5
23740.0,0.25
7391.0,0.0
94300.0,0.25
81918.0,0.0
25894.0,0.0
37142.0,0.0
88486.0,0.0
17974.0,0.125
23522.0,0.0
60666.0,0.125
2482.0,0.125
88646.0,0.5
82150.0,0.125
86468.0,0.125
75758.0,0.0
35498.0,0.5
86662.0,0.125
48888.0,0.125
86890.0,0.625
80800.0,0.0
21045.0,0.0
2799.0,0.375
10916.0,0.0
77435.0,0.125
27846.0,0.0
9054.0,0.0
19538.0,0.625
19587.0,0.25
92929.0,0.0
91755.0,0.5
35661.0,0.25
60771.0,0.125
40120.0,0.0
889.0,0.125
23531.0,0.125
16672.0,0.0
10823.0,0.125
80285.0,0.375
81029.0,0.0
44604.0,0.25
39242.0,0.125
26560.0,0.125
46806.0,0.5
96785.0,0.0
24706.0,0.0
88480.0,0.0
57315.0,0.125
3446.0,0.25
12090.0,0.25
97040.0,0.125
65462.0,0.125
5241.0,0.0
97418.0,0.0
13258.0,0.0
89719.0,0.625
68834.0,0.0
91152.0,0.125
48913.0,0.5
3626.0,0.0
91685.0,0.0
8691.0,0.0
30925.0,0.0
56825.0,0.5
3830.0,0.625
30378.0,0.0
