ID_CORRELATIVO,lasso_standard
47411.0,0.011589160952772737
39861.0,0.28265312073517634
38898.0,0.12401230569725433
50927.0,0.02996702576063552
32969.0,0.18013231198178334
89661.0,0.20988458819141403
12197.0,0.08062561467036097
71520.0,0.0474768290125804
59759.0,0.4455796575519143
36743.0,0.004900643948886346
10736.0,0.15862064433031353
5106.0,0.1884283053323352
44506.0,0.006055410217706517
47767.0,0.054915394541050544
74686.0,0.0511159320065347
63023.0,0.15091188751581128
13584.0,0.19618815060080544
317.0,0.1832829980461056
62570.0,0.023589337817504094
68244.0,0.0952627285660691
72881.0,0.24104062381941352
18280.0,0.9633472147801811
70682.0,0.21097690211554637
79902.0,0.29294655732294583
35073.0,0.010964990475981424
84331.0,0.6222020929873964
70921.0,0.004486395524295141
82245.0,0.24796089936794438
17714.0,0.8250352678758545
13993.0,0.1719911682070606
658.0,0.03542579471420877
33916.0,0.03725127281108248
92737.0,0.18430014719107876
22844.0,0.01457755842955928
93339.0,0.037817277689809185
29572.0,0.04069549012168471
24751.0,0.05569486433155765
37862.0,0.18950131165168
26676.0,0.1371927406520109
8675.0,0.2546740237509921
64245.0,0.08097873594549078
57248.0,0.24655779207660938
3531.0,0.10049612265458398
9834.0,0.39491641831609303
74246.0,0.15821559569665355
56683.0,0.09190860506101184
16847.0,0.6720748986112858
96617.0,0.29237802623570996
94167.0,0.02649819073683877
42800.0,0.15608180475786185
70106.0,0.3640431800658418
42486.0,0.003566059215842619
78076.0,0.016492999300667093
85819.0,0.06751199946512368
15786.0,0.004200339099553105
61483.0,0.0964682845065889
25630.0,0.1983101842528301
22501.0,0.08368157314937263
92447.0,0.17248101368390842
13795.0,0.05466440914055866
57101.0,0.17455106642469811
55077.0,0.006213640051652351
47600.0,0.00721573121963181
5924.0,0.02084512379853106
34900.0,0.6437097286379588
91990.0,0.22705162676163873
50268.0,0.11247890462772628
66401.0,0.09924615427915459
18014.0,0.18403392508670632
20006.0,0.18031561944649424
55391.0,0.10130414028938269
40304.0,0.007752675527936966
12832.0,0.16721968213339355
41746.0,0.35204994398284106
69384.0,0.003241237685017926
56225.0,0.029426496085563567
46522.0,0.14188080596148334
59922.0,0.3808848203624138
48609.0,0.006997069377562797
77235.0,0.19908890161026596
8082.0,0.012008958344363182
65539.0,0.010081016152205214
39769.0,0.23329475260079738
96098.0,0.06477782764063862
86925.0,0.1249805003896913
53370.0,0.3531041140660758
60773.0,0.09446955129852702
47138.0,0.23022527452668148
44098.0,0.00815164331516935
61301.0,0.25744175507176553
38956.0,0.05637657955258043
7585.0,0.6351808498579321
14240.0,0.03013600967479728
49732.0,0.10413970838264323
48849.0,0.0783153271372463
72202.0,0.35259914308212503
14480.0,0.5818794845802306
33035.0,0.07013997091530787
43985.0,0.1205000941150386
85217.0,0.3829940461337667
8121.0,0.13140206743082508
95484.0,0.04700981232074013
57781.0,0.04128037702622324
85281.0,0.033360364438428734
71928.0,0.1652186127807623
79044.0,0.21740999515742784
54020.0,0.020372065916092617
46617.0,0.1941775743523197
3924.0,0.29269264346352225
76379.0,0.34160143399283605
62379.0,0.24467064904465477
80390.0,0.2815952823140461
95214.0,0.3259644958830918
24624.0,0.02559189352700238
89328.0,0.4098250611442082
85616.0,0.2557073979389621
84393.0,0.06970690172868628
63954.0,0.13361682337173103
20998.0,0.02628829921798773
42995.0,0.19713374532809863
67212.0,0.016116033328989948
95562.0,0.038802731372793504
1869.0,0.1787228960607763
81929.0,0.1098303720085573
72552.0,0.07580568424399996
34425.0,0.06692207399657252
83123.0,0.24282795371691934
90228.0,0.21401947076554928
27741.0,0.3185199796958095
53991.0,0.5382427290262353
15167.0,0.060210251817480784
29006.0,0.3017267214719918
86461.0,0.06642007011796758
22615.0,0.03425230917515297
90108.0,0.07543075491810008
12561.0,0.027263101933931024
18306.0,0.02023624551278824
78913.0,0.07181393661703159
38785.0,0.12121181488347807
13919.0,0.007154695080039805
59619.0,0.044781092579242655
17801.0,0.38893865266770794
11683.0,0.24419309687004107
50393.0,0.06666899637135998
1414.0,0.057720161922631026
49705.0,0.10563778814078649
11495.0,0.006019020410116154
