ID_CORRELATIVO,KNN64_standard
47411.0,0.0
39861.0,0.46875
38898.0,0.203125
50927.0,0.109375
32969.0,0.046875
89661.0,0.1875
12197.0,0.046875
71520.0,0.0
59759.0,0.5625
36743.0,0.03125
10736.0,0.140625
5106.0,0.015625
44506.0,0.0
47767.0,0.109375
74686.0,0.015625
63023.0,0.140625
13584.0,0.203125
317.0,0.0
62570.0,0.0
68244.0,0.015625
72881.0,0.265625
18280.0,0.59375
70682.0,0.328125
79902.0,0.171875
35073.0,0.015625
84331.0,0.15625
70921.0,0.0
82245.0,0.203125
17714.0,0.546875
13993.0,0.328125
658.0,0.015625
33916.0,0.03125
92737.0,0.171875
22844.0,0.109375
93339.0,0.03125
29572.0,0.109375
24751.0,0.03125
37862.0,0.125
26676.0,0.078125
8675.0,0.328125
64245.0,0.046875
57248.0,0.359375
3531.0,0.203125
9834.0,0.46875
74246.0,0.28125
56683.0,0.125
16847.0,0.71875
96617.0,0.1875
94167.0,0.078125
42800.0,0.09375
70106.0,0.34375
42486.0,0.046875
78076.0,0.125
85819.0,0.03125
15786.0,0.015625
61483.0,0.046875
25630.0,0.25
22501.0,0.03125
92447.0,0.125
13795.0,0.09375
57101.0,0.234375
55077.0,0.046875
47600.0,0.015625
5924.0,0.046875
34900.0,0.703125
91990.0,0.125
50268.0,0.078125
66401.0,0.015625
18014.0,0.078125
20006.0,0.078125
55391.0,0.140625
40304.0,0.015625
12832.0,0.1875
41746.0,0.109375
69384.0,0.0
56225.0,0.046875
46522.0,0.078125
59922.0,0.375
48609.0,0.0
77235.0,0.234375
8082.0,0.015625
65539.0,0.0
39769.0,0.15625
96098.0,0.078125
86925.0,0.1875
53370.0,0.234375
60773.0,0.234375
47138.0,0.109375
44098.0,0.0
61301.0,0.203125
38956.0,0.0
7585.0,0.453125
14240.0,0.015625
49732.0,0.03125
48849.0,0.1875
72202.0,0.21875
14480.0,0.921875
33035.0,0.046875
43985.0,0.015625
85217.0,0.671875
8121.0,0.0625
95484.0,0.125
57781.0,0.078125
85281.0,0.09375
71928.0,0.109375
79044.0,0.296875
54020.0,0.03125
46617.0,0.109375
3924.0,0.296875
76379.0,0.46875
62379.0,0.25
80390.0,0.1875
95214.0,0.21875
24624.0,0.109375
89328.0,0.671875
85616.0,0.234375
84393.0,0.0625
63954.0,0.15625
20998.0,0.0
42995.0,0.375
67212.0,0.046875
95562.0,0.0
1869.0,0.171875
81929.0,0.015625
72552.0,0.078125
34425.0,0.0625
83123.0,0.375
90228.0,0.171875
27741.0,0.34375
53991.0,0.546875
15167.0,0.03125
29006.0,0.359375
86461.0,0.078125
22615.0,0.0625
90108.0,0.140625
12561.0,0.0
18306.0,0.09375
78913.0,0.0625
38785.0,0.109375
13919.0,0.0
59619.0,0.109375
17801.0,0.515625
