ID_CORRELATIVO,KNN32_standard
47411.0,0.0
39861.0,0.4375
38898.0,0.15625
50927.0,0.03125
32969.0,0.03125
89661.0,0.125
12197.0,0.0
71520.0,0.0
59759.0,0.5625
36743.0,0.0625
10736.0,0.125
5106.0,0.03125
44506.0,0.0
47767.0,0.0625
74686.0,0.0
63023.0,0.125
13584.0,0.125
317.0,0.0
62570.0,0.0
68244.0,0.03125
72881.0,0.28125
18280.0,0.65625
70682.0,0.34375
79902.0,0.15625
35073.0,0.0
84331.0,0.125
70921.0,0.0
82245.0,0.1875
17714.0,0.65625
13993.0,0.375
658.0,0.0
33916.0,0.0
92737.0,0.1875
22844.0,0.03125
93339.0,0.03125
29572.0,0.125
24751.0,0.0
37862.0,0.15625
26676.0,0.0625
8675.0,0.3125
64245.0,0.03125
57248.0,0.4375
3531.0,0.03125
9834.0,0.59375
74246.0,0.28125
56683.0,0.15625
16847.0,0.78125
96617.0,0.15625
94167.0,0.125
42800.0,0.09375
70106.0,0.28125
42486.0,0.0625
78076.0,0.09375
85819.0,0.03125
15786.0,0.0
61483.0,0.0625
25630.0,0.25
22501.0,0.03125
92447.0,0.0625
13795.0,0.125
57101.0,0.21875
55077.0,0.0625
47600.0,0.03125
5924.0,0.0625
34900.0,0.75
91990.0,0.09375
50268.0,0.125
66401.0,0.03125
18014.0,0.125
20006.0,0.03125
55391.0,0.125
40304.0,0.03125
12832.0,0.21875
41746.0,0.09375
69384.0,0.0
56225.0,0.0
46522.0,0.0625
59922.0,0.5
48609.0,0.0
77235.0,0.25
8082.0,0.0
65539.0,0.0
39769.0,0.125
96098.0,0.0625
86925.0,0.21875
53370.0,0.21875
60773.0,0.25
47138.0,0.0625
44098.0,0.0
61301.0,0.125
38956.0,0.0
7585.0,0.5
14240.0,0.0
49732.0,0.0
48849.0,0.1875
72202.0,0.1875
14480.0,0.96875
33035.0,0.0625
43985.0,0.0
85217.0,0.65625
8121.0,0.03125
95484.0,0.09375
57781.0,0.0625
85281.0,0.125
71928.0,0.03125
79044.0,0.375
54020.0,0.0625
46617.0,0.09375
3924.0,0.25
76379.0,0.59375
62379.0,0.1875
80390.0,0.15625
95214.0,0.28125
24624.0,0.125
89328.0,0.6875
85616.0,0.1875
84393.0,0.09375
63954.0,0.125
20998.0,0.0
42995.0,0.375
67212.0,0.0
95562.0,0.0
1869.0,0.28125
81929.0,0.03125
72552.0,0.0
34425.0,0.09375
83123.0,0.25
90228.0,0.125
27741.0,0.28125
53991.0,0.59375
15167.0,0.03125
29006.0,0.40625
86461.0,0.09375
22615.0,0.09375
90108.0,0.1875
12561.0,0.0
18306.0,0.09375
78913.0,0.0625
38785.0,0.09375
13919.0,0.0
59619.0,0.03125
17801.0,0.53125
11683.0,0.25
50393.0,0.28125
1414.0,0.0
49705.0,0.0625
11495.0,0.0
74515.0,0.25
87870.0,0.21875
18347.0,0.0
3854.0,0.125
19733.0,0.0625
44194.0,0.0
80652.0,0.09375
22356.0,0.40625
56887.0,0.09375
54654.0,0.71875
81154.0,0.875
60139.0,0.0
49481.0,0.375
13027.0,0.125
6073.0,0.125
21221.0,0.0
78849.0,0.0
98453.0,0.09375
43204.0,0.0625
49495.0,0.0625
50040.0,0.0625
62238.0,0.28125
96941.0,0.03125
51613.0,0.09375
28840.0,0.0
88334.0,0.0
40679.0,0.1875
91906.0,0.65625
61997.0,0.0
96234.0,0.21875
35191.0,0.21875
99214.0,0.03125
94474.0,0.15625
70794.0,0.0
96104.0,0.40625
63209.0,0.0625
78212.0,0.09375
9699.0,0.59375
89800.0,0.21875
52248.0,0.21875
48960.0,0.09375
77980.0,0.28125
58769.0,0.125
74585.0,0.0
33294.0,0.09375
93240.0,0.0625
27238.0,0.03125
2569.0,0.09375
51644.0,0.0625
48318.0,0.09375
9421.0,0.125
77916.0,0.0
11814.0,0.0
61073.0,0.03125
64158.0,0.125
2805.0,0.53125
72093.0,0.71875
48104.0,0.21875
20668.0,0.46875
68085.0,0.65625
63923.0,0.21875
53517.0,0.03125
3104.0,0.15625
99805.0,0.09375
39359.0,0.125
18783.0,0.03125
15511.0,0.0
77153.0,0.09375
45019.0,0.0625
85462.0,0.625
96718.0,0.03125
34821.0,0.03125
22810.0,0.0
93544.0,0.15625
35535.0,0.40625
65259.0,0.5
75047.0,0.1875
58877.0,0.28125
64070.0,0.375
41996.0,0.0
71713.0,0.0
38718.0,0.5
17155.0,0.375
24713.0,0.28125
62892.0,0.15625
29011.0,0.15625
6645.0,0.28125
41304.0,0.1875
58739.0,0.125
23285.0,0.46875
48191.0,0.1875
97795.0,0.0
6696.0,0.25
64069.0,0.125
82691.0,0.34375
18615.0,0.125
62684.0,0.0
9287.0,0.4375
6874.0,0.0
22369.0,0.1875
92953.0,0.5625
84842.0,0.0
28468.0,0.03125
30792.0,0.03125
13171.0,0.25
17252.0,0.0
40297.0,0.40625
98009.0,0.03125
15527.0,0.15625
7383.0,0.125
5269.0,0.09375
31169.0,0.0625
23713.0,0.34375
93782.0,0.3125
