ID_CORRELATIVO,KNN128_standard
47411.0,0.0078125
39861.0,0.4765625
38898.0,0.25
50927.0,0.1484375
32969.0,0.0234375
89661.0,0.140625
12197.0,0.0625
71520.0,0.0234375
59759.0,0.4609375
36743.0,0.0390625
10736.0,0.1484375
5106.0,0.0390625
44506.0,0.015625
47767.0,0.109375
74686.0,0.0390625
63023.0,0.15625
13584.0,0.2421875
317.0,0.0859375
62570.0,0.0234375
68244.0,0.046875
72881.0,0.234375
18280.0,0.6171875
70682.0,0.2578125
79902.0,0.1953125
35073.0,0.0078125
84331.0,0.1640625
70921.0,0.015625
82245.0,0.171875
17714.0,0.40625
13993.0,0.328125
658.0,0.015625
33916.0,0.015625
92737.0,0.2265625
22844.0,0.09375
93339.0,0.0703125
29572.0,0.1015625
24751.0,0.03125
37862.0,0.15625
26676.0,0.0546875
8675.0,0.375
64245.0,0.0546875
57248.0,0.3203125
3531.0,0.1484375
9834.0,0.4453125
74246.0,0.2109375
56683.0,0.109375
16847.0,0.6796875
96617.0,0.2265625
94167.0,0.0546875
42800.0,0.0859375
70106.0,0.3671875
42486.0,0.0234375
78076.0,0.0859375
85819.0,0.0390625
15786.0,0.0078125
61483.0,0.0390625
25630.0,0.2421875
22501.0,0.0625
92447.0,0.078125
13795.0,0.0625
57101.0,0.2421875
55077.0,0.0390625
47600.0,0.0078125
5924.0,0.046875
34900.0,0.59375
91990.0,0.125
50268.0,0.078125
66401.0,0.046875
18014.0,0.109375
20006.0,0.0859375
55391.0,0.140625
40304.0,0.0078125
12832.0,0.203125
41746.0,0.1875
69384.0,0.015625
56225.0,0.0390625
46522.0,0.1171875
59922.0,0.3203125
48609.0,0.015625
77235.0,0.2421875
8082.0,0.0234375
65539.0,0.015625
39769.0,0.1640625
96098.0,0.140625
86925.0,0.1640625
53370.0,0.2421875
60773.0,0.265625
47138.0,0.0859375
44098.0,0.0234375
61301.0,0.3046875
38956.0,0.0
7585.0,0.3984375
14240.0,0.0078125
49732.0,0.046875
48849.0,0.1328125
72202.0,0.1796875
14480.0,0.875
33035.0,0.046875
43985.0,0.015625
85217.0,0.625
8121.0,0.0859375
95484.0,0.1015625
57781.0,0.0703125
85281.0,0.1328125
71928.0,0.140625
79044.0,0.25
54020.0,0.03125
46617.0,0.0859375
3924.0,0.328125
76379.0,0.40625
62379.0,0.2421875
80390.0,0.2265625
95214.0,0.1640625
24624.0,0.0859375
89328.0,0.609375
85616.0,0.2109375
84393.0,0.0703125
63954.0,0.1796875
20998.0,0.0
42995.0,0.2890625
67212.0,0.0703125
95562.0,0.015625
1869.0,0.1796875
81929.0,0.0546875
